user,lang,title,timestamp,pageid,revid,parentid,sizediff
192.197.82.153,en,Thomas Mulcair,2006-11-22T19:59:38Z,7428705,89508705,89507830,3
192.197.82.153,en,Canadian Wheat Board,2006-11-22T21:41:16Z,526502,89527462,89330373,0
192.197.82.153,en,Canadian Senate seating plan,2006-11-24T00:19:41Z,2183305,89737576,86761399,0
192.197.82.153,en,Marie Charette-Poulin,2006-11-26T03:11:43Z,2040683,90146613,89687608,4
192.197.82.153,en,Marie Charette-Poulin,2006-11-26T03:20:13Z,2040683,90147894,90146613,103
192.197.82.153,en,Brad Lavigne,2006-12-19T20:19:12Z,8515137,95366428,95329590,4
192.197.82.153,en,List of CCF/NDP members,2006-12-20T15:27:30Z,3102269,95528909,94231036,1
192.197.82.153,en,List of current Canadian senators,2007-01-11T17:02:43Z,225392,100019370,98542101,-2
192.197.82.153,en,Carpal tunnel syndrome,2007-01-12T13:08:33Z,56462,100211444,100191712,-1
192.197.82.153,en,Carpal tunnel syndrome,2007-01-12T13:17:37Z,56462,100212460,100211444,0
192.197.82.153,en,"Newfoundland referendums, 1948",2007-01-18T18:10:55Z,6907724,101601210,101055751,0
192.197.82.153,en,Karl Bélanger,2007-01-23T18:43:58Z,4676298,102716506,102368275,12
192.197.82.153,en,Karl Bélanger,2007-01-23T18:45:15Z,4676298,102716787,102716506,4
192.197.82.153,en,Edward II of England,2007-01-25T20:04:21Z,44848,103210979,103126972,0
192.197.82.153,en,Edward II of England,2007-01-25T20:06:00Z,44848,103211341,103210979,6
192.197.82.153,en,Pierre Ducasse,2007-01-25T22:17:55Z,394349,103241880,95523111,141
192.197.82.153,en,Sverker I of Sweden,2007-01-26T17:41:54Z,827557,103417285,102886929,-1
192.197.82.153,en,Brodské,2007-01-26T19:49:42Z,7915371,103445228,98162024,2
192.197.82.153,en,Brodské,2007-01-26T19:50:38Z,7915371,103445434,103445228,-32
192.197.82.153,en,Wikipedia talk:Public domain,2007-01-29T19:35:28Z,3182402,104151821,103336308,239
192.197.82.153,en,Ice hockey,2007-01-30T17:18:29Z,14790,104363113,104331880,0
192.197.82.153,en,Ottawa Senators (original),2007-01-30T17:32:52Z,2722873,104366036,103059112,-1
192.197.82.153,en,Ottawa Senators (original),2007-01-30T17:52:19Z,2722873,104370001,104366036,6
192.197.82.153,en,Ottawa Senators (original),2007-01-30T17:55:10Z,2722873,104370610,104370001,19
192.197.82.153,en,Ottawa Auditorium,2007-01-30T19:49:34Z,2970574,104395162,103058244,25
192.197.82.153,en,Clarkson Cup,2007-01-30T19:56:36Z,2680399,104396862,104133412,39
192.197.82.153,en,Joe Volpe,2007-01-30T20:20:29Z,638205,104402600,104218674,236
192.197.82.153,en,Joe Volpe,2007-01-30T20:21:30Z,638205,104402811,104402600,7
192.197.82.153,en,Ice hockey,2007-01-31T16:07:45Z,14790,104600403,104582516,381
192.197.82.153,en,Ottawa Senators (original),2007-01-31T16:48:10Z,2722873,104610013,104428227,44
192.197.82.153,en,Ottawa Senators (original),2007-01-31T20:19:28Z,2722873,104659639,104627239,79
192.197.82.153,en,Ottawa Senators (original),2007-01-31T20:20:17Z,2722873,104659816,104659639,12
192.197.82.153,en,Ottawa Senators (original),2007-01-31T20:22:02Z,2722873,104660175,104659816,-14
192.197.82.153,en,Ice hockey,2007-02-01T19:37:29Z,14790,104905390,104894772,0
192.197.82.153,en,Knit cap,2007-02-01T19:42:01Z,384491,104906491,104794891,0
192.197.82.153,en,Montreal Canadiens,2007-02-07T14:32:32Z,42966,106312483,106264426,24
192.197.82.153,en,Jeff Watson (politician),2007-02-07T14:34:53Z,994824,106312897,106225916,764
192.197.82.153,en,Gordon Tootoosis,2007-02-07T20:15:12Z,2977410,106390847,102514434,127
192.197.82.153,en,Karl Bélanger,2007-02-08T15:44:26Z,4676298,106590165,102716787,20
192.197.82.153,en,Steven Fletcher (politician),2007-02-08T16:46:09Z,773683,106604298,105605583,98
192.197.82.153,en,Steven Fletcher (politician),2007-02-08T16:48:22Z,773683,106604869,106604298,-13
192.197.82.153,en,Steven Fletcher (politician),2007-02-08T16:49:05Z,773683,106605041,106604869,-84
192.197.82.153,en,Steven Fletcher (politician),2007-02-08T18:07:54Z,773683,106625360,106608355,69
192.197.82.153,en,Steven Fletcher (politician),2007-02-08T18:12:41Z,773683,106626559,106625360,40
192.197.82.153,en,Steven Fletcher (politician),2007-02-08T18:14:08Z,773683,106626915,106626559,-1
192.197.82.153,en,Steven Fletcher (politician),2007-02-08T18:15:04Z,773683,106627152,106626915,0
192.197.82.153,en,Steven Fletcher (politician),2007-02-08T18:59:44Z,773683,106637797,106627152,65
192.197.82.153,en,Steven Fletcher (politician),2007-02-08T19:00:42Z,773683,106638031,106637797,0
192.197.82.153,en,Steven Fletcher (politician),2007-02-08T19:01:17Z,773683,106638189,106638031,-1
192.197.82.153,en,Rona Ambrose,2007-02-09T21:03:57Z,850355,106924085,106534761,59
192.197.82.153,en,Navdeep Bains,2007-02-12T14:34:59Z,969744,107564073,104635198,157
192.197.82.153,en,Navdeep Bains,2007-02-12T14:35:34Z,969744,107564169,107564073,2
192.197.82.153,en,Navdeep Bains,2007-02-12T14:41:11Z,969744,107565192,107564169,121
192.197.82.153,en,Ottawa Raiders,2007-02-12T15:09:14Z,3694622,107570080,100893759,1
192.197.82.153,en,Jeff Watson (politician),2007-02-12T15:25:47Z,994824,107573365,106858924,-3034
192.197.82.153,en,Jeff Watson (politician),2007-02-12T18:22:02Z,994824,107611242,107597262,-3034
192.197.82.153,en,"Cupar, Saskatchewan",2007-02-14T19:45:07Z,389832,108144157,103592530,46
192.197.82.153,en,YYZ (instrumental),2007-02-19T20:23:59Z,3048391,109375856,106769159,34
192.197.82.153,en,YYZ (instrumental),2007-02-19T20:24:17Z,3048391,109375922,109375856,0
192.197.82.153,en,World Football League,2007-02-20T17:53:33Z,65523,109600770,109256368,54
192.197.82.153,en,World Football League,2007-02-20T17:53:48Z,65523,109600829,109600770,0
192.197.82.153,en,Emergency Government Headquarters,2007-02-22T14:10:49Z,521881,110066612,97623575,8
192.197.82.153,en,Sergio Marchi,2007-02-22T14:15:36Z,1177400,110067497,108526201,75
192.197.82.153,en,Ruby Dhalla,2007-02-22T19:05:51Z,1439282,110126253,106161856,-7
192.197.82.153,en,Jeff Watson (politician),2007-02-23T19:25:42Z,994824,110396742,109727903,-1877
192.197.82.153,en,Jeff Watson (politician),2007-02-23T19:33:36Z,994824,110398552,110396742,4
192.197.82.153,en,CN Tower,2007-03-01T17:48:09Z,6112,111868989,111812705,-13
192.197.82.153,en,Ceremonial mace,2007-03-20T15:55:27Z,187092,116548590,115457594,28
192.197.82.153,en,Ceremonial mace,2007-03-20T15:56:12Z,187092,116548738,116548590,3
192.197.82.153,en,Bora Laskin,2007-03-22T21:17:21Z,593437,117125767,114443152,10
192.197.82.153,en,Talk:Bora Laskin,2007-03-22T21:20:52Z,593470,117126546,116365390,499
192.197.82.153,en,Marie Charette-Poulin,2007-04-13T17:04:52Z,2040683,122530131,119817340,-4
192.197.82.153,en,Gatineau Park,2007-04-23T18:39:29Z,1004428,125247234,124023880,2
192.197.82.153,en,Management information system,2007-04-25T18:18:01Z,237494,125901183,125889166,-150
192.197.82.153,en,Management information system,2007-04-25T18:18:14Z,237494,125901254,125901183,-24
192.197.82.153,en,Hashomer Hatzair,2007-04-26T19:55:15Z,40949046,126217495,119489619,18
192.197.82.153,en,Camp Shomria,2007-04-26T20:00:58Z,5235893,126218828,106492226,70
192.197.82.153,en,A&P (story),2007-04-26T21:38:34Z,2030047,126242027,126142968,246
192.197.82.153,en,Springbank Park,2007-04-27T05:10:57Z,2624476,126325136,90191676,0
192.197.82.153,en,Scott Reid (politician),2007-05-07T22:36:34Z,1408140,129076654,124634264,113
192.197.82.153,en,Scott Reid (politician),2007-05-07T22:36:57Z,1408140,129076758,129076654,1
192.197.82.153,en,United Church of Canada,2007-05-08T16:12:36Z,252364,129269722,128787544,318
192.197.82.153,en,United Church of Canada,2007-05-08T16:17:50Z,252364,129271015,129269722,29
192.197.82.153,en,Talk:Ivan Bagramyan,2007-05-09T13:38:30Z,4608010,129512367,129509844,150
192.197.82.153,en,David Varty,2007-05-09T21:41:22Z,1160370,129644606,126285710,106
192.197.82.153,en,Equality Party (Quebec),2007-05-09T21:43:10Z,514560,129645186,124925179,20
192.197.82.153,en,Navdeep Bains,2007-05-11T14:38:54Z,969744,130096654,128172419,-1293
192.197.82.153,en,Murder of Kitty Genovese,2007-05-14T13:47:44Z,315269,130776400,129429541,110
192.197.82.153,en,Terry Mercer,2007-05-14T18:59:25Z,1461743,130845254,87833657,5
192.197.82.153,en,Partition of Quebec,2007-05-15T22:50:18Z,8317587,131157940,123663602,12
192.197.82.153,en,Partition of Quebec,2007-05-15T22:59:47Z,8317587,131160085,131157940,-4
192.197.82.153,en,Grand Council of the Crees,2007-05-15T23:08:37Z,30874674,131161976,115670646,935
192.197.82.153,en,Grand Council of the Crees,2007-05-15T23:10:03Z,30874674,131162277,131161976,14
192.197.82.153,en,Grand Council of the Crees,2007-05-15T23:15:35Z,30874674,131163411,131162277,277
192.197.82.153,en,Grand Council of the Crees,2007-05-15T23:15:57Z,30874674,131163485,131163411,-1
192.197.82.153,en,Grand Council of the Crees,2007-05-15T23:23:25Z,30874674,131165029,131163485,376
192.197.82.153,en,Grand Council of the Crees,2007-05-15T23:26:17Z,30874674,131165664,131165029,180
192.197.82.153,en,Grand Council of the Crees,2007-05-15T23:28:06Z,30874674,131166019,131165664,8
192.197.82.153,en,Rick Miller (politician),2007-05-16T19:15:40Z,2329816,131360820,115308562,1
192.197.82.153,en,Mumps,2007-05-16T21:22:22Z,59171,131389342,130149762,171
192.197.82.153,en,Grand Lake,2007-05-18T20:51:06Z,1883964,131861704,94846018,70
192.197.82.153,en,Scott Thorkelson,2007-05-22T13:38:31Z,8462359,132677025,132578030,16
192.197.82.153,en,Scott Thorkelson,2007-05-22T13:39:05Z,8462359,132677121,132677025,12
192.197.82.153,en,Pacific Gateway,2007-05-24T17:06:24Z,5042888,133208350,107531715,-98
192.197.82.153,en,Big Hole,2007-05-24T19:37:11Z,5166546,133240752,132533327,-11
192.197.82.153,en,Zoë Baird,2007-05-29T00:41:51Z,1469042,134205806,131758805,1
192.197.82.153,en,"Talk:Prince Edward Island general election, 2007",2007-05-29T13:31:43Z,11007707,134312697,134229549,129
192.197.82.153,en,Republican In Name Only,2007-05-30T14:43:23Z,746483,134572079,134571980,-1
192.197.82.153,en,List of Canadian inventions,2007-05-31T12:57:44Z,10160866,134799981,134692729,-6
192.197.82.153,en,Paul Zed,2007-05-31T13:43:44Z,657831,134808335,112388824,67
192.197.82.153,en,List of London School of Economics people,2007-05-31T13:49:29Z,2554785,134809463,134128909,81
192.197.82.153,en,XFL,2007-06-01T20:16:13Z,34137,135166808,135129913,-205
192.197.82.153,en,Steven Fletcher (politician),2007-06-04T14:41:19Z,773683,135788350,129114457,0
192.197.82.153,en,Steven Fletcher (politician),2007-06-04T14:41:54Z,773683,135788448,135788350,0
192.197.82.153,en,Steven Fletcher (politician),2007-06-04T14:42:20Z,773683,135788531,135788448,-9
192.197.82.153,en,Lucie Pépin,2007-06-06T17:30:08Z,1461718,136395804,130004178,-58
192.197.82.153,en,Lucie Pépin,2007-06-06T17:34:30Z,1461718,136396731,136395804,52
192.197.82.153,en,Montfort,2007-06-06T20:36:39Z,907827,136438920,135875744,79
192.197.82.153,en,Susan Kadis,2007-06-07T13:32:07Z,1370832,136593963,132397688,3
192.197.82.153,en,Separation of powers,2007-06-07T18:56:50Z,28561,136656989,136565887,-64
192.197.82.153,en,Separation of powers,2007-06-07T18:59:01Z,28561,136657447,136656989,36
192.197.82.153,en,Battle of San Romano,2007-06-07T20:54:10Z,1530903,136683768,125343303,1
192.197.82.153,en,Deepak Obhrai,2007-06-12T16:44:58Z,439312,137707461,132699135,118
192.197.82.153,en,Northern Ontario,2007-06-14T18:25:43Z,211003,138182694,136869629,52
192.197.82.153,en,Penny (Canadian coin),2007-06-18T23:19:25Z,1560173,139086514,138693905,-19
192.197.82.153,en,Dime (Canadian coin),2007-06-18T23:23:13Z,675895,139087074,138693769,0
192.197.82.153,en,Angelo Esposito,2007-06-20T11:46:25Z,4727949,139411215,131917447,3
192.197.82.153,en,Angelo Esposito,2007-06-20T11:47:10Z,4727949,139411310,139411215,-76
192.197.82.153,en,Chris Garneau,2007-06-26T15:11:56Z,11738424,140752579,137834617,-13
192.197.82.153,en,Chris Garneau,2007-06-26T15:12:25Z,11738424,140752667,140752579,2
192.197.82.153,en,Irene Mathyssen,2007-06-26T16:06:33Z,484675,140762395,140460824,195
192.197.82.153,en,Narcolepsy,2007-06-26T17:29:36Z,18835541,140774266,140600129,-2
192.197.82.153,en,Mario Silva,2007-06-28T16:55:55Z,700197,141202105,139750041,220
192.197.82.153,en,Audrey O'Brien,2007-06-28T19:01:24Z,6349714,141225998,114431769,134
192.197.82.153,en,Partition of Quebec,2007-06-29T13:11:34Z,8317587,141385379,140976233,2178
192.197.82.153,en,Partition of Quebec,2007-06-29T13:14:55Z,8317587,141385833,141385379,108
192.197.82.153,en,Partition of Quebec,2007-06-29T13:15:55Z,8317587,141385982,141385833,4
192.197.82.153,en,Partition of Quebec,2007-06-29T13:17:24Z,8317587,141386195,141385982,4
192.197.82.153,en,Partition of Quebec,2007-06-29T13:19:22Z,8317587,141386480,141386195,43
192.197.82.153,en,Partition of Quebec,2007-06-29T13:19:55Z,8317587,141386556,141386480,-36
192.197.82.153,en,Partition of Quebec,2007-06-29T14:34:58Z,8317587,141398271,141386556,1026
192.197.82.153,en,"Cornwall, Ontario",2007-06-29T16:26:29Z,178831,141418656,141390460,20
192.197.82.153,en,Invasions of Afghanistan,2007-07-04T18:25:52Z,398095,142503810,141032832,-33
192.197.82.153,en,Scott Reid (politician),2007-07-09T15:32:07Z,1408140,143514699,134729773,527
192.197.82.153,en,Scott Reid (politician),2007-07-09T15:34:06Z,1408140,143515045,143514699,37
192.197.82.153,en,Scott Reid (politician),2007-07-09T15:34:55Z,1408140,143515205,143515045,0
192.197.82.153,en,Scott Reid (politician),2007-07-09T15:36:03Z,1408140,143515433,143515205,0
192.197.82.153,en,Official bilingualism in Canada,2007-07-09T21:44:11Z,1555010,143588559,143088653,937
192.197.82.153,en,Official bilingualism in Canada,2007-07-09T21:45:27Z,1555010,143588826,143588559,41
192.197.82.153,en,Peter Julian,2007-07-10T20:57:37Z,1527179,143814860,141344135,1
192.197.82.153,en,Peter Julian,2007-07-10T21:01:23Z,1527179,143816023,143814860,1
192.197.82.153,en,Peter Julian,2007-07-10T21:04:20Z,1527179,143816849,143816023,-13
192.197.82.153,en,Peter Julian,2007-07-10T21:07:37Z,1527179,143817798,143816849,1
192.197.82.153,en,Peter Julian,2007-07-10T21:08:45Z,1527179,143818090,143817798,91
192.197.82.153,en,Peter Julian,2007-07-10T21:10:19Z,1527179,143818562,143818090,-12
192.197.82.153,en,Jean Lapierre,2007-07-11T14:36:08Z,477846,143970696,140117610,-29
192.197.82.153,en,Sévère D'Aoust,2007-07-11T20:47:27Z,9547882,144042576,111467897,4
192.197.82.153,en,Gary Merasty,2007-07-12T12:46:41Z,3911984,144172036,141356087,128
192.197.82.153,en,Joe Comuzzi,2007-07-12T17:20:21Z,874782,144218295,142565389,68
192.197.82.153,en,Joe Comuzzi,2007-07-12T17:21:17Z,874782,144218471,144218295,-2
192.197.82.153,en,Garth Turner,2007-07-12T17:22:46Z,544477,144218761,142142105,67
192.197.82.153,en,Pierrette Venne,2007-07-12T17:25:13Z,5956610,144219157,117726280,70
192.197.82.153,en,H. James Jones,2007-07-12T17:27:56Z,3056767,144219644,137935328,69
192.197.82.153,en,David Price (Canadian politician),2007-07-12T17:28:51Z,8394740,144219799,120698489,66
192.197.82.153,en,Bill Matthews,2007-07-12T17:30:33Z,548888,144220144,141571217,63
192.197.82.153,en,Nic Leblanc,2007-07-12T17:32:02Z,6150367,144220410,130483098,66
192.197.82.153,en,Gilbert Chartrand,2007-07-12T17:35:36Z,11924257,144221053,140524196,72
192.197.82.153,en,Benoît Tremblay,2007-07-12T17:36:24Z,6151247,144221202,117795697,70
192.197.82.153,en,Gilles Rocheleau,2007-07-12T17:38:14Z,8241826,144221516,140458098,71
192.197.82.153,en,Louis Plamondon,2007-07-12T17:39:18Z,2332440,144221713,141802522,70
192.197.82.153,en,Bud Olson,2007-07-12T17:47:33Z,521115,144223161,142953165,53
192.197.82.153,en,Official bilingualism in Canada,2007-07-12T19:31:42Z,1555010,144243082,143838956,496
192.197.82.153,en,Official bilingualism in Canada,2007-07-12T19:32:34Z,1555010,144243262,144243082,-10
192.197.82.153,en,Official bilingualism in Canada,2007-07-12T19:39:31Z,1555010,144244478,144243262,10
192.197.82.153,en,Official bilingualism in Canada,2007-07-12T19:45:26Z,1555010,144245533,144244478,8
192.197.82.153,en,Official bilingualism in Canada,2007-07-12T19:48:39Z,1555010,144246230,144245533,9
192.197.82.153,en,Official bilingualism in Canada,2007-07-12T19:49:11Z,1555010,144246350,144246230,-9
192.197.82.153,en,Official bilingualism in Canada,2007-07-12T20:05:19Z,1555010,144249710,144246350,0
192.197.82.153,en,Official bilingualism in Canada,2007-07-12T20:06:28Z,1555010,144249982,144249710,4
192.197.82.153,en,Jim Peterson,2007-07-12T20:25:14Z,638091,144254044,144251666,-394
192.197.82.153,en,Montreal,2007-07-17T18:08:22Z,7954681,145266297,145257913,2
192.197.82.153,en,Montreal,2007-07-17T18:09:45Z,7954681,145266560,145266297,-3
192.197.82.153,en,Landmarks of Montreal,2007-07-17T21:12:36Z,7710378,145301643,144406829,5
192.197.82.153,en,McGill University,2007-07-18T13:39:05Z,7954643,145433670,145135064,-161
192.197.82.153,en,McGill University,2007-07-18T13:40:07Z,7954643,145433819,145433670,6
192.197.82.153,en,Hay,2007-07-19T15:34:07Z,46593,145696737,145579516,14
192.197.82.153,en,George Rudé,2007-07-19T19:47:16Z,1796622,145745372,127021228,-15
192.197.82.153,en,Marlene Catterall,2007-07-20T16:55:57Z,662585,145951321,131703971,16
192.197.82.153,en,Marlene Catterall,2007-07-20T16:56:23Z,662585,145951413,145951321,9
192.197.82.153,en,Marlene Catterall,2007-07-20T16:56:54Z,662585,145951547,145951413,-25
192.197.82.153,en,"Kanata, Ontario",2007-07-24T16:41:54Z,476809,146791498,145930082,79
192.197.82.153,en,Big Blue Machine,2007-07-26T15:24:33Z,403093,147242893,59913044,1
192.197.82.153,en,TD Place Stadium,2007-07-26T19:23:52Z,772338,147288995,146918111,8
192.197.82.153,en,TD Place Stadium,2007-07-26T19:26:27Z,772338,147289493,147288995,-8
192.197.82.153,en,"Nicholas Stern, Baron Stern of Brentford",2007-07-31T19:37:28Z,1618066,148338665,142933508,199
192.197.82.153,en,"Nicholas Stern, Baron Stern of Brentford",2007-07-31T19:38:31Z,1618066,148338877,148338665,-195
192.197.82.153,en,"Nicholas Stern, Baron Stern of Brentford",2007-07-31T19:38:59Z,1618066,148338965,148338877,4
192.197.82.153,en,"Nicholas Stern, Baron Stern of Brentford",2007-07-31T19:40:55Z,1618066,148339372,148338965,13
192.197.82.153,en,Question Period,2007-08-03T14:49:23Z,220545,148937827,139485007,-178
192.197.82.153,en,Ken Dryden,2007-08-21T17:11:03Z,274752,152725256,139315882,120
192.197.82.153,en,Dido (singer),2007-09-13T20:09:22Z,190391,157688387,156739138,67
192.197.82.153,en,University of Ottawa Faculty of Law,2007-09-14T15:09:35Z,9662011,157859071,155220834,289
192.197.82.153,en,Leatherhead,2007-09-14T18:18:20Z,173837,157894056,157893182,460
192.197.82.153,en,Leatherhead,2007-09-14T18:19:43Z,173837,157894291,157894056,56
192.197.82.153,en,"Newfoundland and Labrador general election, 2007",2007-09-14T19:08:18Z,5359603,157902930,157785473,12
192.197.82.153,en,Les Scheininger,2007-09-17T19:57:40Z,8329025,158564881,92893596,-46
192.197.82.153,en,Les Scheininger,2007-09-17T19:58:18Z,8329025,158565007,158564881,-11
192.197.82.153,en,Les Scheininger,2007-09-17T19:59:18Z,8329025,158565183,158565007,-37
192.197.82.153,en,Amok Time,2007-09-18T16:26:09Z,413369,158753918,158573473,112
192.197.82.153,en,Les Scheininger,2007-09-19T15:03:19Z,8329025,158960525,158626019,-164
